Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,COMMISSIONING - NON ACUTE,AGE UK ROTHERHAM,3399511,"158,321.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ASHFORD & ST PETERS HOSPITALS NHSFT,3261715,"25,321.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,3505762,"103,761.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,URGENT CARE,CARE UK CLINICAL SERVICES LTD,3462515,"27,238.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,URGENT CARE,CARE UK CLINICAL SERVICES LTD,3462512,"27,916.67"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,URGENT CARE,CARE UK CLINICAL SERVICES LTD,3494175,"91,402.80"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,URGENT CARE,CARE UK CLINICAL SERVICES LTD,3232139,"136,117.68"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,OUT OF HOURS,CARE UK CLINICAL SERVICES LTD,3494181,"143,881.67"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Commercial Sector,URGENT CARE,CARE UK CLINICAL SERVICES LTD,3494181,"151,469.94"
Department of Health,NHS Rotherham CCG,30/04/2014,Social Care-Direct Payments,REABLEMENT,CROSSROADS CARE ROTHERHAM,3494236,"50,000.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,CROSSROADS CARE ROTHERHAM,3462523,"123,000.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,CROSSROADS CARE ROTHERHAM,3462519,"171,000.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,3399494,"-40,840.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,3399490,"36,397.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,3307301,"867,245.00"
Department of Health,NHS Rotherham CCG,30/04/2014,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,3473736,"-30,020.55"
Department of Health,NHS Rotherham CCG,30/04/2014,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,3473737,"36,960.60"
Department of Health,NHS Rotherham CCG,30/04/2014,Computer Hardware Purch,PROGRAMME PROJECTS,HEWLETT PACKARD LTD,3401379,"214,327.35"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,3295450,"36,342.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Prescribing,PRESCRIBING,NHS ENGLAND,3295474,"-221,284.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Prescribing,PRESCRIBING,NHS ENGLAND,3307182,"245,871.41"
Department of Health,NHS Rotherham CCG,30/04/2014,Healthcare Srv Rec CCG,NHS 111,NHS GREATER HUDDERSFIELD CCG,3250369,"-28,054.42"
Department of Health,NHS Rotherham CCG,30/04/2014,Healthcare Srv Rec CCG,NHS 111,NHS GREATER HUDDERSFIELD CCG,3261570,"28,054.00"
Department of Health,NHS Rotherham CCG,30/04/2014,External Data Contracts,PROGRAMME PROJECTS,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,3232193,"37,080.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,3339705,"167,629.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,3339671,"254,549.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,3339654,"2,198,415.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),3323608,"1,563,906.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Contract- Refuse & Clinical Waste,COMMUNITY SERVICES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,3250650,"58,200.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Computer Network Costs,ADMINISTRATION & BUSINESS SUPPORT,ROTHERHAM NHS FOUNDATION TRUST,3399398,"-48,882.20"
Department of Health,NHS Rotherham CCG,30/04/2014,Prescribing,PRESCRIBING,ROTHERHAM NHS FOUNDATION TRUST,3415144,"40,000.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Computer Hardware Purch,ADMINISTRATION & BUSINESS SUPPORT,ROTHERHAM NHS FOUNDATION TRUST,3430550,"49,721.69"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,3508392,"1,979,667.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,3508392,"10,746,163.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,3399474,"48,099.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,3462502,"156,403.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3462636,"-1,550,207.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3355709,"-242,552.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3295469,"-212,997.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3355730,"-50,147.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3399389,"43,768.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3399407,"100,973.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3307296,"1,550,207.00"
Department of Health,NHS Rotherham CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3505721,"1,550,207.00"
