Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/08/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,SPECSAVERS HEARCARE LTD,28328353,-36994.48,163836882
Department of Health,NHS Stockport CCG,31/08/2019,Telecoms-Phone Rental and Calls,PRIMARY CARE IT,NHS OLDHAM CCG,28338896,53490.19,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,28385353,27720,GB 626524835
Department of Health,NHS Stockport CCG,31/08/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,28421169,47211,915970991
Department of Health,NHS Stockport CCG,31/08/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,28436563,51418,GB654951509
Department of Health,NHS Stockport CCG,31/08/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,DIAGNOSTIC HEALTHCARE LTD,28436564,44086.24,204941917
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,28455367,54533.89,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,28455367,3883.13,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,28455367,1126.33,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,28455367,8363.22,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,28455369,39402.9,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,28455369,2540.3,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,28455369,804.26,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,28455369,4634.1,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,28455372,32993.31,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,28455372,212.28,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,28455372,677.18,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,28455372,2627.33,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,28455372,4066.6,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,6087.13,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,1120,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,85987.75,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,763.01,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,1764.47,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,28455374,10250.63,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28455376,99114.23,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28455376,6830.5,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28455376,2014.09,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28455376,2900,"""-"""
Department of Health,NHS Stockport CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28455376,12436.04,"""-"""
