Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2016,NHS Recbles <1Yr- CHC Risk Pool Con,BALANCE SHEET,S RENNIE,14450019,27580.79,-
Department of Health,NHS Stockport CCG,31/10/2016,External Consultancy Fees,NON RECURRENT PROGRAMMES,BDO LLP,14465079,98538.78,830847032
Department of Health,NHS Stockport CCG,31/10/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,14469825,103089.46,938297867
Department of Health,NHS Stockport CCG,31/10/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,14469847,88446,938297867
Department of Health,NHS Stockport CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Variation,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,14469912,50417,-
Department of Health,NHS Stockport CCG,31/10/2016,External Consultancy Fees,NON RECURRENT PROGRAMMES,BDO LLP,14480125,103096.73,830847032
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,14529006,57975.22,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,14529006,8084.5,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,14529006,2414.58,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,14529006,6984.52,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,14529008,28773.07,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,14529008,693.76,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,14529008,1694.06,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,14529008,70486.27,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,14529008,3711.83,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,14529010,40796.57,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,14529010,650.4,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS NES Premium,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,14529010,1707.6,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,14529010,76473.3,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,14529010,4924.39,-
Department of Health,NHS Stockport CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,14529012,30702.92,-
