Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,1587.58,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,COLLABORATIVE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,1952.58,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,CONTRACT MANAGEMENT,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,12633.75,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,HUMAN RESOURCES,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,12632.91,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,IM&T,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,9523.17,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,NHS 111,SALFORD ROYAL NHS FOUNDATION TRUST,32170138,2388.83,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,SALFORD ROYAL NHS FOUNDATION TRUST,32170142,101149.58,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,IM&T,SALFORD ROYAL NHS FOUNDATION TRUST,32170142,12766,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,3175.17,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,COLLABORATIVE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,3905.17,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,CONTRACT MANAGEMENT,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,25267.5,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,HUMAN RESOURCES,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,25265.84,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,IM&T,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,19046.33,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,NHS 111,SALFORD ROYAL NHS FOUNDATION TRUST,32170159,4777.67,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,SALFORD ROYAL NHS FOUNDATION TRUST,32170164,202299.17,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Other Gen Supplies & Srv,IM&T,SALFORD ROYAL NHS FOUNDATION TRUST,32170164,25532,654939786
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32170199,797869,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,32171763,41140,654974295
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32199207,55178.64,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,32199212,62935.32,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Physical Disab (<65),Adult Joint Funded Continuing Care Personal Health Budgets,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32199216,53293.11,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32199218,49640.24,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32199224,27641.97,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Learning Disab(<65),Adult Joint Funded Continuing Care Personal Health Budgets,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32238385,1407.6,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32238385,26133.02,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,32238477,30557.7,GB158556040
Department of Health,NHS Stockport CCG,31/05/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STOCKPORT LMC,32238494,12711.6,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STOCKPORT LMC,32238494,17427.21,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STOCKPORT LMC,32238496,12697.02,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STOCKPORT LMC,32238496,17312.21,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,32238504,500000,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,32238505,500000,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,32238506,500000,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,Clinical&Medical-Commercial Sector,PLANNED CARE,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,32238563,25846.32,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,32287908,-260.17,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,32287908,-8196.57,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,32287908,-855,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,32287908,-4613.85,"""""-"""""
Department of Health,NHS Stockport CCG,31/05/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,32287908,-6119.89,"""""-"""""
