Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/09/2018,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,23738044,42908.75,-
Department of Health,NHS Stockport CCG,30/09/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,23738060,104679.67,938297867
Department of Health,NHS Stockport CCG,30/09/2018,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,23738235,29440,654425730
Department of Health,NHS Stockport CCG,30/09/2018,External Consultancy Fees,NON RECURRENT PROGRAMMES,CORDIS BRIGHT LTD,23783448,23770.71,722524753
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,53710.76,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,3934.9,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,934.27,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,2510.25,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,8495.05,-
Department of Health,NHS Stockport CCG,30/09/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,594.88,-
Department of Health,NHS Stockport CCG,30/09/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,23815086,520,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,23815100,37927.15,-
Department of Health,NHS Stockport CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,23815100,4937.16,-
