Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Non Contract,WINTER PRESSURES,STOCKPORT NHS FOUNDATION TRUST,1878527,400000.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,1878538,75967.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,NORTH WEST AMBULANCE SERVICE NHS TRUST,1988435,25369.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,NORTH WEST AMBULANCE SERVICE NHS TRUST,1988455,25369.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,2004305,-49696.33,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2004317,1438720.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,2004381,34153.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,2004390,159252.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2004407,602422.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2004434,34611.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,2004504,1918361.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,2004535,51418.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,2004582,229526.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,2004618,163332.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,2004630,11255506.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,2004638,26583.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,2004658,1682507.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2004669,36735.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2004676,36735.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Independent Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,2004767,27084.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,2004786,106860.06,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Non Contract,WINTER PRESSURES,MASTERCALL HEALTHCARE,2004859,29244.42,-
Department of Health,NHS Stockport CCG,31/12/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,2004921,40208.74,-
Department of Health,NHS Stockport CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2037859,1843317.00,-
Department of Health,NHS Stockport CCG,31/12/2013,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,2076609,5440.00,-
