Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/11/2019,Hlthcre-Foundation Trsts,NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,29623509,-1261000,654974295
Department of Health,NHS Stockport CCG,30/11/2019,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,SEASHELL TRUST,29645447,238761,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,29645517,54647.84,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,29645521,255780,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,STOCKPORT METROPOLITAN BOROUGH COUNCIL,29645531,49640.24,GB158556040
Department of Health,NHS Stockport CCG,30/11/2019,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,29645568,27641.97,GB158556040
Department of Health,NHS Stockport CCG,30/11/2019,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,29645594,33264,GB 626524835
Department of Health,NHS Stockport CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,29717018,39232,654425730
Department of Health,NHS Stockport CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,29717022,30840,654425730
Department of Health,NHS Stockport CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,29717054,33120.33,654425730
Department of Health,NHS Stockport CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,29717057,33120.33,654425730
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,29745257,54241.26,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,29745257,1126.33,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,29745257,8363.22,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,29745261,39330.53,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,29745261,840,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,29745261,804.26,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,29745261,4634.1,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29745265,141.89,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29745265,60792.85,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29745265,1240.35,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29745265,7570.44,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,420,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,32896.23,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,212.28,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,677.18,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,2627.33,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29745270,4066.6,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29745274,700,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29745274,85227.74,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29745274,763.01,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29745274,1764.47,"""-"""
Department of Health,NHS Stockport CCG,30/11/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29745274,10250.63,"""-"""
