Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/01/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - ADULTS,PENNINE CARE NHS FOUNDATION TRUST,30479586,56584.5,654425730
Department of Health,NHS Stockport CCG,31/01/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,30479618,288540,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,30479623,61647.07,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,Hlthcre-Foundation Trsts,NCAS/OATS,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,30479774,73722,654948687
Department of Health,NHS Stockport CCG,31/01/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,PRIMARY EYECARE LTD,30479792,35625,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30498589,4526544.58,654415538
Department of Health,NHS Stockport CCG,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,30520363,822633,654435138
Department of Health,NHS Stockport CCG,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,30520370,76459,654435138
Department of Health,NHS Stockport CCG,31/01/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,30520374,66795,654435138
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,30534683,54285.81,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,30534683,1126.33,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,30534683,8363.22,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534684,-177.84,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534684,-5207.44,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534684,-14806.19,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534684,-13926.64,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534685,39308.8,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534685,804.26,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,30534685,4634.1,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,30534687,141.89,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,30534687,61380.12,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,30534687,1240.35,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,30534687,7570.44,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,32625.54,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,212.28,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,677.18,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,2627.33,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,412.09,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,30534689,4066.6,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,30534691,85000.34,"""-"""
Department of Health,NHS Stockport CCG,31/01/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,30534691,763.01,"""-"""
