Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2018,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,24118986,29568,GB 626524835
Department of Health,NHS Stockport CCG,31/10/2018,Training Expenses,EDUCATION AND TRAINING,CONEXUS HEALTHCARE LTD,24125047,29500,284044407
Department of Health,NHS Stockport CCG,31/10/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,24137453,112571.93,938297867
Department of Health,NHS Stockport CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,24137459,33045,654425730
Department of Health,NHS Stockport CCG,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,24137487,703527,654435138
Department of Health,NHS Stockport CCG,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,24137492,72919,654435138
Department of Health,NHS Stockport CCG,31/10/2018,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,24137506,33000,GB158556040
Department of Health,NHS Stockport CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,24137518,-105388,654974295
Department of Health,NHS Stockport CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,24137519,583500,654974295
Department of Health,NHS Stockport CCG,31/10/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,24137520,38333.33,-
Department of Health,NHS Stockport CCG,31/10/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,24137522,466659.6,-
