Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,11657756,31587,654435138
Department of Health,NHS Stockport CCG,30/04/2016,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,11657773,67854.32,-
Department of Health,NHS Stockport CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,11657913,645631,654435138
Department of Health,NHS Stockport CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,11657935,70091,654435138
Department of Health,NHS Stockport CCG,30/04/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11658220,34366.32,-
Department of Health,NHS Stockport CCG,30/04/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11658238,30112.94,-
Department of Health,NHS Stockport CCG,30/04/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,11703974,30779,-
Department of Health,NHS Stockport CCG,30/04/2016,Services From Local Authorities,NON RECURRENT PROGRAMMES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11703994,200000,-
Department of Health,NHS Stockport CCG,30/04/2016,Clinical&Medical-Commercial Sector,HOSPICES,BEECHWOOD CANCER CARE CENTRE,11704315,127008.28,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,58064.08,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,2991.84,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,2414.58,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,118.34,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,6984.5,-
Department of Health,NHS Stockport CCG,30/04/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,11718658,459.18,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,11718659,3711.86,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,11718659,1694.06,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,11718659,607.04,-
Department of Health,NHS Stockport CCG,30/04/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,11718659,28783.19,-
