Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/04/2020,Computer Software/License,PRIMARY CARE IT,EGTON MEDICAL INFORMATION SYSTEMS LTD,31726828,70344,927149214
Department of Health,NHS Stockport CCG,30/04/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,SEASHELL TRUST,31735351,42967.33,"""-"""
Department of Health,NHS Stockport CCG,30/04/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,31735992,-25844.18,GB158556040
Department of Health,NHS Stockport CCG,30/04/2020,External Consultancy Fees,NON RECURRENT PROGRAMMES,CORDIS BRIGHT LTD,31742206,23770.71,722524753
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,31750367,40207,654951901
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,31750371,190414,654919892
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,31750372,40664,GB654929594
Department of Health,NHS Stockport CCG,30/04/2020,Hlthcre-Foundation Trsts,NCAS/OATS,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31750373,25587,"""-"""
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,31750374,4611971,654415538
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LEARNING DIFFICULTIES,MERSEY CARE NHS FOUNDATION TRUST,31750375,27077,654412841
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,31750376,1023689,654435138
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,31750377,813248,654939786
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,31750378,158202,654945109
Department of Health,NHS Stockport CCG,30/04/2020,Hlthcre-Foundation Trsts,NCAS/OATS,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,31750379,36939,654948687
Department of Health,NHS Stockport CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,31750380,49003,GB654951509
Department of Health,NHS Stockport CCG,30/04/2020,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,THE CHRISTIE NHS FOUNDATION TRUST,31750381,348792,654916118
Department of Health,NHS Stockport CCG,30/04/2020,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,31751446,34878.06,GB158556040
Department of Health,NHS Stockport CCG,30/04/2020,Cont Care-Mental Health (65+),CHC ADULT JOINT FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,31751469,31280.29,GB158556040
Department of Health,NHS Stockport CCG,30/04/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CW HAMILTON,31751612,27140.28,"""-"""
Department of Health,NHS Stockport CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31798307,33565.72,"""-"""
Department of Health,NHS Stockport CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31798307,669.87,"""-"""
