Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,27183358,"42,870.96",,HT000041234
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,27183358,"3,205.01",,HT000041234
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,27183358,668.71,,HT000041234
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,27183358,386.98,,HT000041234
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,Clinical&Medical-Clinical Other,GP FORWARD VIEW,12 POINT CARE LTD,27273717,"37,966.94",,12PCEASAPM08
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,Clinical&Medical-Clinical Other,REABLEMENT,12 POINT CARE LTD,27459232,"35,333.20",,12PC194WR
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ALLIANCE MEDICAL LTD,27107200,"31,401.00",GB 523318667,AML124245
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,27403511,"84,787.51",,HT000041305
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,27403511,"1,155.08",,HT000041305
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,27403511,"7,803.00",,HT000041305
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,27403511,"14,994.00",,HT000041305
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,"57,946.17",879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,575.4,879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,"4,967.00",879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,"7,747.50",879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,"3,342.50",879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,97.83,879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,11.52,879108291,HT000041301
Department of Health,NHS East & North Hertfordshire CCG,31/05/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,27403507,7.46,879108291,HT000041301
