Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,C&M-GMS LES Anti-coagulation,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,19369983,"25,176.11",879108291,FSEN1017003
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,19409758,"-25,637.04",879108291,HT000032460
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,19409760,"54,265.36",879108291,HT000032461
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,19409760,"1,995.20",879108291,HT000032461
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,19152272,"78,541.00",,8442927
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,19152304,"32,165.17",,309674
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,19375130,"220,540.50",,307822
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19083870,"45,853.00",,90125
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,19168551,"107,041.57",,80180
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,19168559,"91,874.89",,80093
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,19463900,"67,937.80",,79386
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,19273998,"169,674.22",239731641,BUP1709EN
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,19297426,671.14,239731641,WDV043341TOWDV043381
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,19297426,"26,890.10",239731641,WDV043341TOWDV043381
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,19334999,"1,699.74",239731641,STC052998TOSTC053091
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,19334999,"59,672.10",239731641,STC052998TOSTC053091
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19068967,"399,434.37",,70020425
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19355801,"951,933.82",,70019608
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19375046,"44,106.30",,80195064
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,ADHOC BUSINESS,CP PLUS LTD,19416150,999.16,,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,CCG-IT PROGRAMME,CP PLUS LTD,19416150,662.5,,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CP PLUS LTD,19416150,"3,953.36",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,CORPORATE COSTS & SERVICES,CP PLUS LTD,19416150,"16,980.75",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,DATA CENTRE & APPLICATION SUPPORT,CP PLUS LTD,19416150,"1,650.84",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,FINANCIAL ACCOUNTS SERVICES,CP PLUS LTD,19416150,"2,932.56",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,IT HELP DESK,CP PLUS LTD,19416150,"3,953.36",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,IT MANAGEMENT TEAM,CP PLUS LTD,19416150,325.84,,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,IT NETWORK & TELECOMS,CP PLUS LTD,19416150,"4,354.94",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,MEDICINES MANAGEMENT,CP PLUS LTD,19416150,"2,965.02",,23748
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Other Travel Costs - Car Parking,SERVICE TRANSFORMATION PROJECTS - (A),CP PLUS LTD,19416150,325.84,,23748
Department of Health,NHS East & North Hertfordshire CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,18925440,"19,037,935.00",,4144995
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,19041015,"36,080.00",,4142524
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,19355888,"-53,004.00",,4146035
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,19416272,"28,114.23",,4146158
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,19416273,"58,960.00",,4146160
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,19127846,"1,522,972.40",,8105652
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,19210432,"97,429.50",927149214,EMINV008182
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,19210436,"61,315.63",927149214,EMINV008183
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,19215827,"110,197.40",927149214,EMINV008181
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,19210409,"38,322.33",GB654974100,I0057438
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,FOUR SEASONS HEALTH CARE LTD,19118914,"5,600.00",GB791483106,RIN19603PB
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Cont Care- Prior Year Payments,REABLEMENT,FOUR SEASONS HEALTH CARE LTD,19118914,"20,457.15",GB791483106,RIN19603PB
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,19127847,"60,383.08",,X0181236
Department of Health,NHS East & North Hertfordshire CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,19127842,"130,770.00",654923417,3223845
