Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106208,"-69,997.32",,HT000038979
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106208,-566.94,,HT000038979
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106208,-64.43,,HT000038979
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106209,"108,250.11",,HT000038980
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-APMS Prem Other,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106209,"1,240.00",,HT000038980
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106209,"7,030.65",,HT000038980
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,25106209,"3,312.79",,HT000038980
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-APMS LES Extended Hours,GP FORWARD VIEW,12 POINT CARE LTD,25228995,"37,966.94",,12PCEASAPM03
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ALLIANCE MEDICAL LTD,25050058,"36,000.00",GB 523318667,AML109019
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ALLIANCE MEDICAL LTD,25050061,"37,200.00",GB 523318667,AML112005
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ALLIANCE MEDICAL LTD,25332222,"36,000.00",GB 523318667,AML114434
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"1,680.00",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"82,567.34",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"2,310.15",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"4,600.81",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"46,542.00",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"8,381.00",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,25318750,"8,946.15",,HT000039000
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,Computer Software/License,PRIMARY CARE IT,ARDENS HEALTH INFORMATICS LTD,25220358,"34,106.12",193674175,57
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"57,275.71",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"1,150.80",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"1,650.68",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"7,747.50",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"1,708.41",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25318746,"4,794.78",879108291,HT000038996
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,25347993,"-30,605.70",879108291,HT000039321
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25347993,"-2,455.20",879108291,HT000039321
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,25347994,"63,439.54",879108291,HT000039322
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,25347994,"13,835.65",879108291,HT000039322
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,25347994,"2,455.20",879108291,HT000039322
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25318892,"117,671.99",,HT000039094
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25318892,239.37,,HT000039094
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25318892,"2,090.42",,HT000039094
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25318892,"6,655.50",,HT000039094
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25318892,"11,393.36",,HT000039094
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BANCROFT MEDICAL CENTRE,25348050,"37,844.28",,HT000039381
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,25348050,"5,729.52",,HT000039381
Department of Health,NHS East & North Hertfordshire CCG,31/12/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,BANCROFT MEDICAL CENTRE,25348050,616,,HT000039381
