Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,AMWELL STREET SURGERY,22764221,"29,806.00",,FSEN0618309
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"2,940.00",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"80,458.07",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"2,310.15",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"7,633.00",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"4,473.73",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"46,542.00",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"42,647.41",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,22775370,"8,946.15",,HT000036175
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS LES Basket of Procedures,REABLEMENT,AMWELL STREET SURGERY,22813941,"37,133.80",,FSEN0618525
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,Computer Software/License,PRIMARY CARE IT,ARDENS HEALTH INFORMATICS LTD,22820502,"36,821.55",193674175,50
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,22775368,"57,294.06",879108291,HT000036171
Department of Health,NHS East & North Hertfordshire CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,22775368,"1,150.80",879108291,HT000036171
