Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,26787405,"42,870.96",,HT000040723
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,26787405,"3,205.04",,HT000040723
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,26787405,28.42,,HT000040723
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,26787405,18.53,,HT000040723
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,Clinical&Medical-Clinical Other,GP FORWARD VIEW,12 POINT CARE LTD,26792311,"36,742.20",,12PCEASAPM07
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,Clinical&Medical-Clinical Other,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,27017082,"30,671.05",,12PC193WR
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ALLIANCE MEDICAL LTD,26974000,"25,218.00",GB 523318667,AML120640
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,26982790,"3,640.00",,HT000040743
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,26982790,832.13,,HT000040743
Department of Health,NHS East & North Hertfordshire CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,26982790,"84,787.51",,HT000040743
