Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,C&M-GMS LES Anti-coagulation,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,18112335,"30,444.23",879108291,FSEN0717001
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,18195089,"-35,672.28",879108291,HT000030940
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,18195091,"56,272.02",879108291,HT000030941
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,18195091,"2,932.40",879108291,HT000030941
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,17906341,"78,542.00",,8440254
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,18227407,"287,988.00",,8435343
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,18227421,"48,301.00",,8438136
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,18227458,"27,055.00",,8440093
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,18227501,"-79,749.00",,8441046
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,17919883,"42,637.81",,41423381
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,17919887,"43,449.55",,41423732
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,17919892,"45,411.32",,41424393
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,17919979,"-139,976.22",,41425516
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,18086631,"256,005.56",,299461
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17919991,"46,519.00",,88438
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,17976126,"107,041.57",,75051
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,17976131,"91,874.89",,74963
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,18069896,"46,640.02",,15899
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Computer Software/License,ADHOC BUSINESS,BRIDGEWAY SECURITY SOLUTIONS,17875927,"27,523.20",,INV06356
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17978084,639,239731641,WDV042854TOWDV042891
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17978084,"24,254.25",239731641,WDV042854TOWDV042891
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-Funded Nursing Care Allow,REABLEMENT,BUPA CARE HOMES,17978084,"1,450.89",239731641,WDV042854TOWDV042891
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,18032304,"180,305.20",239731641,BUP1706EN
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,18178014,"1,597.50",239731641,STC052205TOSTC052292
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,18178014,"58,276.65",239731641,STC052205TOSTC052292
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17886097,"93,214.56",,70020411
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17886101,"399,434.37",,70020422
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17972885,"91,845.53",,80191313
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18118479,"951,933.82",,70019605
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Miscellaneous Expenditure (L9),LOCAL ENHANCED SERVICES,DR N SELVADURAI,18069640,"58,080.00",,SR5171
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,17824045,"19,090,939.00",,4142301
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-NHS Trust,CHC CHILDREN,EAST AND NORTH HERTFORDSHIRE NHS TRUST,17895931,"62,428.00",,4142475
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Cont Care-NHS Trust,CHC CHILDREN,EAST AND NORTH HERTFORDSHIRE NHS TRUST,17895935,"62,418.00",,4142482
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,17998140,"1,522,972.40",,8104212
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Training Expenses,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,18196738,"35,729.44",,8104113
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,18216227,"35,729.44",,8104295
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,18118487,"97,429.50",927149214,EMINV007326
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,18118508,"61,315.63",927149214,EMINV007327
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Computer Maintenance,CCG-IT PROGRAMME,EGTON MEDICAL INFORMATION SYSTEMS LTD,18139296,"110,197.40",927149214,EMINV007324
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,17998176,"38,322.33",GB654974100,I0056111
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,17906317,"60,383.08",,X0176362
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,17906246,"172,603.00",654923417,3218451
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,17998168,"53,737.00",215028936,CHESHUNTMIU0617A
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,18086658,"53,737.00",215028936,CHESHUNTMIU0717
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,17895854,"3,319,893.66",,28017367
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,HERTFORDSHIRE COMMUNITY NHS TRUST,17996983,"191,249.00",,28016830
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,HERTFORDSHIRE COMMUNITY NHS TRUST,18007551,"151,529.22",,28017443
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,18069607,"34,632.13",,28017363
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE COUNTY COUNCIL,17723439,"6,675,037.00",,1802103926
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,17769317,"24,167.00",,1802104002
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,17769317,"203,187.00",,1802104002
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,17769317,"1,137,071.00",,1802104002
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,17769317,"41,293.00",,1802104002
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Seconded-Basic Sal-Staff fm oth org,OPERATIONS MANAGEMENT,HERTFORDSHIRE COUNTY COUNCIL,17769317,"4,414.00",,1802104002
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Non Contract,PROGRAMME PROJECTS,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,18105564,"275,301.00",654950120,451515
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Hcare Srv Rec Fdtn Trust-Non Contract,PROGRAMME PROJECTS,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,18105592,"251,000.00",654950120,451526
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,17978106,"122,551.00",210815253,3777
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,17978106,"147,235.67",210815253,3777
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,17978106,"429,030.50",210815253,3777
Department of Health,NHS East & North Hertfordshire CCG,31/07/2017,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,17978126,"8,058.00",210815253,3782
