Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,23393353,"-64,763.77",,HT000037115
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,23393354,"123,081.16",,HT000037116
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,23393354,"22,100.00",,HT000037116
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,12 POINT CARE LTD,23393354,"16,563.93",,HT000037116
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,Computer Software/License,IT MANAGEMENT TEAM,ACCENTURE (UK) LTD,23313765,"91,235.25",788629066,3003389776
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,23626758,"80,681.92",,HT000037138
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,23626758,"2,310.15",,HT000037138
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMWELL STREET SURGERY,23626758,"8,946.15",,HT000037138
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS LES Anti-coagulation,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,23541366,"32,836.95",879108291,FSEN0818049
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"3,777.20",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"57,087.83",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"1,150.80",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"7,747.50",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"1,708.41",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,116.59,879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23626749,"4,794.78",879108291,HT000037134
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,23657995,"-29,462.50",879108291,HT000037458
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23657995,"-2,657.60",879108291,HT000037458
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,23657999,"53,795.76",879108291,HT000037459
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,23657999,"10,735.78",879108291,HT000037459
Department of Health,NHS East & North Hertfordshire CCG,31/08/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,23657999,"2,657.60",879108291,HT000037459
